NUM_BORD,REF_CTR_BORD,ANNEE_BORD,REF_ADH_BORD,REF_ACH_BORD,DAT_BORD,NB_DOC_BORD,MONT_TOT_BORD,DEVISE_ACH,SOLDE_BORD,VALIDE_BORD,DAT_SAISIE_BORD,EMETTEUR
180,42,2018,9,,2018-08-03,2,324442.828,,,True,2018-08-03,
180,48,2019,202,,2019-01-16,1,4422.343,,,True,2019-01-16,
180,50,2019,204,,2019-06-19,1,6558.166,,,True,2019-06-19,
181,41,2019,8,,2019-04-16,1,232875.835,,,True,2019-04-16,
181,42,2018,9,,2018-08-10,2,151769.377,,,True,2018-08-10,
181,48,2019,202,,2019-01-16,1,829.145,,,True,2019-01-16,
181,50,2019,204,,2019-06-19,1,3453.695,,,True,2019-06-19,
182,41,2019,8,,2019-04-19,1,195646.015,,,True,2019-04-19,
182,42,2018,9,,2018-08-15,2,301535.979,,,True,2018-08-15,
182,48,2019,202,,2019-01-16,2,2418.911,,,True,2019-01-16,
182,50,2019,204,,2019-06-19,1,8577.0,,,True,2019-06-19,
183,41,2019,8,,2019-04-30,1,181321.865,,,True,2019-04-30,
183,42,2018,9,,2018-08-27,2,301295.538,,,True,2018-08-27,
183,48,2019,202,,2019-01-16,1,329.04,,,True,2019-01-16,
183,50,2019,204,,2019-07-02,1,18133.75,,,True,2019-07-02,
184,41,2019,8,,2019-04-30,1,200000.0,,,True,2019-04-30,
184,42,2018,9,,2018-09-03,2,251193.653,,,True,2018-09-03,
184,48,2019,202,,2019-01-16,1,1757.991,,,True,2019-01-16,
184,50,2019,204,,2019-07-03,1,11010.004,,,True,2019-07-03,
185,41,2019,8,,2019-05-07,1,71564.855,,,True,2019-05-07,
185,42,2018,9,,2018-09-07,1,103383.669,,,True,2018-09-07,
185,48,2019,202,,2019-01-18,1,7711.8,,,True,2019-01-18,
185,50,2019,204,,2019-07-04,1,8654.28,,,True,2019-07-04,
186,41,2019,8,,2019-05-20,1,301700.6,,,True,2019-05-20,
186,42,2018,9,,2018-09-14,2,203382.259,,,True,2018-09-14,
186,48,2019,202,,2019-01-28,1,12654.859,,,True,2019-01-28,
186,50,2019,204,,2019-07-10,1,16827.2,,,True,2019-07-10,
187,41,2019,8,,2019-05-27,1,170865.92,,,True,2019-05-27,
187,42,2018,9,,2018-10-01,2,181145.833,,,True,2018-10-01,
187,48,2019,202,,2019-01-24,1,4934.728,,,True,2019-01-28,
187,50,2019,204,,2019-07-12,1,13558.032,,,True,2019-07-12,
188,41,2019,8,,2019-06-07,1,201145.25,,,True,2019-06-07,
188,42,2018,9,,2018-10-05,2,219367.22,,,True,2018-10-05,
188,48,2019,202,,2019-02-04,1,3856.2,,,True,2019-02-04,
188,50,2019,204,,2019-07-16,1,8173.52,,,True,2019-07-16,
189,41,2019,8,,2019-06-12,1,116875.8,,,True,2019-06-12,
189,42,2018,9,,2018-10-12,1,123014.51,,,True,2018-10-12,
189,48,2019,202,,2019-02-05,1,871.537,,,True,2019-02-05,
189,50,2019,204,,2019-07-17,1,9375.42,,,True,2019-07-17,
19,9,2014,9,,2014-02-12,5,269177.364,,,True,,
19,10,2014,8,,2014-02-11,9,471841.9,,,True,,
19,22,2014,1,,2014-02-14,3,7703.6,,,True,,
19,27,2015,7,,2015-12-21,1,118741.82,,,True,2015-12-22,
19,29,2014,81,,2014-12-01,1,142780.5,,,True,2014-12-02,
19,36,2016,163,,2016-02-18,1,14551.995,,,True,2016-02-22,
19,40,2019,183,,2019-03-12,4,904750.167,,,True,2019-03-12,
19,45,2015,162,,2015-10-05,1,120615.492,,,True,2015-10-05,
19,48,2016,202,,2016-10-08,1,10102.652,,,True,2016-10-08,
19,49,2018,203,,2018-08-28,1,152210.52,,,True,2018-08-28,
19,50,2016,204,,2016-10-29,2,40702.0,,,True,2016-10-29,
19,51,2016,208,,2016-10-05,1,36953.7,,,True,2016-10-05,
19,52,2017,215,,2017-08-09,1,42581.7,,,True,2017-08-09,
19,53,2016,227,,2016-08-19,27,251066.258,,,True,2016-08-22,
19,55,2016,249,,2016-10-26,4,16498.391,,,True,2016-10-27,
19,57,2019,309,,2019-01-29,34,309794.45,,,True,2019-01-29,
19,58,2017,318,,2017-08-02,3,20277.117,,,True,2017-08-02,
19,60,2018,338,,2018-03-21,1,10367.98,,,True,2018-03-21,
19,61,2017,378,,2017-09-06,2,8262.389,,,True,2017-09-06,
19,64,2017,442,,2017-07-05,12,22202.684,,,True,2017-07-05,
19,66,2017,447,,2017-12-15,1,11533.816,,,True,2017-12-15,
19,67,2019,448,,2019-02-12,1,125210.8,,,True,2019-02-12,
19,68,2018,456,,2018-08-23,10,51786.948,,,True,2018-08-23,
19,71,2019,484,,2019-02-11,1,10387.158,,,True,2019-02-11,
19,73,2018,511,,2018-12-06,1,2606.7,,,True,2018-12-06,
19,86,2020,585,,2020-04-20,1,25787.891,,,True,2020-04-20,
19,94,2019,685,,2019-10-17,1,14894.46,,,True,2019-10-17,
19,95,2018,686,,2018-10-02,6,12841.387,,,True,2018-10-02,
19,123,2020,1057,,2020-04-06,15,15736.554,,,True,2020-04-06,
19,125,2020,1097,,2020-06-08,1,13414.0,,,True,2020-06-08,
190,41,2019,8,,2019-06-19,1,141326.255,,,True,2019-06-19,
190,42,2018,9,,2018-10-19,2,210469.692,,,True,2018-10-19,
190,48,2019,202,,2019-02-11,1,3856.2,,,True,2019-02-11,
190,50,2019,204,,2019-07-18,1,11010.004,,,True,2019-07-18,
191,41,2019,8,,2019-07-01,1,302833.25,,,True,2019-07-01,
191,42,2018,9,,2018-10-26,2,212764.304,,,True,2018-10-26,
191,48,2019,202,,2019-02-21,1,943.08,,,True,2019-02-21,
191,50,2019,204,,2019-07-18,1,416758.825,,,True,2019-07-18,
192,41,2019,8,,2019-07-08,1,245646.455,,,True,2019-07-08,
192,42,2018,9,,2018-11-01,2,203551.925,,,True,2018-11-01,
192,48,2019,202,,2019-02-26,1,929.3,,,True,2019-02-26,
192,50,2019,204,,2019-07-22,1,170000.0,,,True,2019-07-22,
193,41,2019,8,,2019-07-12,1,220238.514,,,True,2019-07-12,
193,42,2018,9,,2018-11-09,1,106775.05,,,True,2018-11-09,
193,48,2019,202,,2019-02-27,1,9231.71,,,True,2019-02-27,
193,50,2019,204,,2019-07-22,1,32300.0,,,True,2019-07-22,
194,41,2019,8,,2019-07-18,1,202875.925,,,True,2019-07-18,
194,42,2018,9,,2018-11-23,2,209527.076,,,True,2018-11-23,
194,48,2019,202,,2019-02-27,1,507.254,,,True,2019-02-27,
194,50,2019,204,,2019-07-22,1,8597.731,,,True,2019-07-22,
195,41,2019,8,,2019-08-01,1,206733.055,,,True,2019-08-01,
195,42,2018,9,,2018-11-30,2,228466.407,,,True,2018-11-30,
195,48,2019,202,,2019-03-01,1,4927.2,,,True,2019-03-01,
195,50,2019,204,,2019-07-29,1,13421.616,,,True,2019-07-29,
196,41,2019,8,,2019-08-14,1,161487.855,,,True,2019-08-14,
196,42,2018,9,,2018-12-06,2,201239.135,,,True,2018-12-06,
196,48,2019,202,,2019-03-01,2,1497.03,,,True,2019-03-01,
196,50,2019,204,,2019-07-30,1,82810.91,,,True,2019-07-30,
197,41,2019,8,,2019-09-06,1,122254.24,,,True,2019-09-06,
197,42,2018,9,,2018-12-10,2,197674.21,,,True,2018-12-10,
197,48,2019,202,,2019-03-01,1,1995.04,,,True,2019-03-01,
198,41,2019,8,,2019-09-12,1,116646.135,,,True,2019-09-12,
198,42,2019,9,,2019-01-10,2,312988.434,,,True,2019-01-10,
198,48,2019,202,,2019-03-04,1,732.48,,,True,2019-03-04,
198,50,2019,204,,2019-08-01,1,8812.931,,,True,2019-08-01,
199,41,2019,8,,2019-10-01,1,212840.92,,,True,2019-10-01,
199,42,2019,9,,2019-01-16,2,271840.066,,,True,2019-01-16,
199,48,2019,202,,2019-03-05,1,8679.984,,,True,2019-03-05,
199,50,2019,204,,2019-08-07,1,20699.758,,,True,2019-08-07,
2,22,2014,1,,2014-02-14,3,4160.8,,,True,,
2,34,2015,158,,2015-04-17,1,35000.0,,,True,2015-05-04,
2,37,2015,171,,2015-04-27,10,191908.011,,,True,2015-04-27,
2,39,2015,178,,2015-02-25,1,13944.35,,,True,2015-02-27,
2,46,2015,193,,2015-07-07,1,261564.487,,,True,2015-07-09,
2,49,2015,203,,2015-12-01,4,202252.0,,,True,2015-12-03,
2,52,2016,215,,2016-01-13,2,101602.8,,,True,2016-01-18,
2,53,2016,227,,2016-03-14,6,32738.99,,,True,2016-03-15,
2,56,2016,252,,2016-10-04,1,14648.95,,,True,2016-10-04,
2,85,2018,571,,2018-01-18,1,25964.891,,,True,2018-01-18,
2,120,2019,1030,,2019-08-26,1,4909.149,,,True,2019-08-26,
2,3135,2023,4158,,2023-06-11,1,150000.0,,,True,2023-06-11,Geant
20,9,2014,9,,2014-02-12,4,262627.613,,,True,,
20,10,2014,8,,2014-02-12,3,130750.5,,,True,,
20,27,2016,7,,2016-01-04,3,71905.664,,,True,2016-01-07,
20,29,2014,81,,2014-12-08,2,55000.0,,,True,2014-12-16,
20,36,2016,163,,2016-03-18,1,11324.327,,,True,2016-03-23,
20,40,2019,183,,2019-03-15,1,366469.825,,,True,2019-03-15,
20,45,2015,162,,2015-11-04,1,49246.054,,,True,2015-11-04,
20,48,2016,202,,2016-10-20,1,6870.092,,,True,2016-10-21,
20,49,2018,203,,2018-09-13,1,129431.54,,,True,2018-09-13,
20,50,2016,204,,2016-11-01,3,44188.964,,,True,2016-11-03,
20,51,2016,208,,2016-10-07,1,109879.667,,,True,2016-10-07,
20,52,2017,215,,2017-08-28,1,306794.8,,,True,2017-08-28,
20,53,2016,227,,2016-08-25,12,44889.425,,,True,2016-08-26,
20,55,2017,249,,2017-01-11,6,19463.813,,,True,2017-01-11,
20,57,2019,309,,2019-02-08,26,284026.122,,,True,2019-02-08,
20,58,2017,318,,2017-08-08,6,19015.361,,,True,2017-08-08,
20,60,2018,338,,2018-03-30,3,11187.63,,,True,2018-03-30,
20,61,2017,378,,2017-09-08,3,33209.828,,,True,2017-09-08,
20,64,2017,442,,2017-07-19,5,9565.341,,,True,2017-07-19,
20,66,2017,447,,2017-12-25,1,9191.063,,,True,2017-12-25,
20,67,2019,448,,2019-03-07,1,111960.0,,,True,2019-03-07,
20,68,2018,456,,2018-09-04,24,194215.805,,,True,2018-09-04,
20,71,2019,484,,2019-03-11,2,214942.112,,,True,2019-03-11,
20,73,2018,511,,2018-12-07,1,5415.1,,,True,2018-12-07,
20,86,2020,585,,2020-06-01,1,17192.125,,,True,2020-06-01,
20,94,2019,685,,2019-11-19,1,12589.695,,,True,2019-11-19,
20,95,2018,686,,2018-10-08,2,7793.159,,,True,2018-10-08,
20,123,2020,1057,,2020-04-21,18,24678.72,,,True,2020-04-21,
20,125,2020,1097,,2020-06-16,4,35557.399,,,True,2020-06-16,
200,41,2019,8,,2019-10-04,1,141576.455,,,True,2019-10-04,
200,42,2019,9,,2019-01-21,2,300234.398,,,True,2019-01-21,
200,48,2019,202,,2019-03-05,1,432.629,,,True,2019-03-05,
200,50,2019,204,,2019-08-08,1,288128.0,,,True,2019-08-08,
201,41,2019,8,,2019-10-04,1,224457.1,,,True,2019-10-04,
201,42,2019,9,,2019-01-24,2,301426.908,,,True,2019-01-28,
201,48,2019,202,,2019-03-08,1,7711.8,,,True,2019-03-08,
201,50,2019,204,,2019-08-14,1,15569.435,,,True,2019-08-14,
202,41,2019,8,,2019-10-11,1,302459.22,,,True,2019-10-11,
202,42,2019,9,,2019-02-04,2,335901.1,,,True,2019-02-04,
202,48,2019,202,,2019-03-13,1,69122.583,,,True,2019-03-13,
202,50,2019,204,,2019-08-14,1,10701.74,,,True,2019-08-14,
203,41,2019,8,,2019-10-18,1,325188.1,,,True,2019-10-18,
203,42,2019,9,,2019-02-11,2,300237.307,,,True,2019-02-11,
203,48,2019,202,,2019-03-27,1,8679.984,,,True,2019-03-27,
203,50,2019,204,,2019-08-16,1,2945.087,,,True,2019-08-16,
204,41,2019,8,,2019-11-04,1,245654.9,,,True,2019-11-04,
204,42,2019,9,,2019-02-18,2,413770.038,,,True,2019-02-18,
204,48,2019,202,,2019-04-01,1,975.448,,,True,2019-04-01,
204,50,2019,204,,2019-08-19,1,52475.289,,,True,2019-08-19,
205,41,2019,8,,2019-11-08,1,232236.25,,,True,2019-11-08,
205,42,2019,9,,2019-02-25,4,513239.628,,,True,2019-02-25,
205,48,2019,202,,2019-04-01,1,997.82,,,True,2019-04-01,
205,50,2019,204,,2019-08-27,1,10505.086,,,True,2019-08-27,
206,41,2019,8,,2019-11-19,1,211313.1,,,True,2019-11-19,
206,42,2019,9,,2019-03-11,1,115139.099,,,True,2019-03-11,
206,48,2019,202,,2019-04-01,1,57540.684,,,True,2019-04-01,
206,50,2019,204,,2019-09-05,1,30224.39,,,True,2019-09-05,
207,42,2019,9,,2019-03-18,1,131208.893,,,True,2019-03-18,
207,48,2019,202,,2019-04-03,1,9237.975,,,True,2019-04-03,
207,50,2019,204,,2019-09-06,1,19497.23,,,True,2019-09-06,
208,42,2019,9,,2019-03-27,2,274520.789,,,True,2019-03-27,
208,48,2019,202,,2019-04-08,3,28819.93,,,True,2019-04-08,
208,50,2019,204,,2019-09-18,1,41650.0,,,True,2019-09-18,
209,41,2020,8,,2020-01-15,1,291875.81,,,True,2020-01-15,
209,42,2019,9,,2019-04-04,2,252742.461,,,True,2019-04-04,
209,48,2019,202,,2019-04-08,1,840.6,,,True,2019-04-08,
209,50,2019,204,,2019-09-20,3,10028.255,,,True,2019-09-20,
21,9,2014,9,,2014-02-12,6,258312.221,,,True,,
21,10,2014,8,,2014-02-12,5,247780.8,,,True,,
21,22,2014,1,,2014-02-14,3,1742.0,,,True,,
21,27,2016,7,,2016-03-31,3,69032.116,,,True,2016-04-02,
21,29,2014,81,,2014-12-22,1,116820.5,,,True,2014-12-22,
21,36,2016,163,,2016-04-16,1,8129.788,,,True,2016-04-20,
21,40,2019,183,,2019-09-16,1,594759.972,,,True,2019-09-16,
21,45,2015,162,,2015-11-30,1,10219.926,,,True,2015-12-11,
21,48,2016,202,,2016-10-25,2,26885.748,,,True,2016-10-25,
21,49,2018,203,,2018-09-26,1,114240.0,,,True,2018-09-26,
21,50,2016,204,,2016-11-07,3,27397.305,,,True,2016-11-08,
21,51,2016,208,,2016-10-17,5,18875.3,,,True,2016-10-17,
21,52,2017,215,,2017-09-19,1,77140.8,,,True,2017-09-19,
21,53,2016,227,,2016-09-02,7,19995.485,,,True,2016-09-02,
21,55,2017,249,,2017-01-16,10,17843.437,,,True,2017-01-17,
21,57,2019,309,,2019-02-22,44,485439.128,,,True,2019-02-22,
21,58,2017,318,,2017-08-17,2,12306.133,,,True,2017-08-17,
21,60,2018,338,,2018-04-18,1,25819.86,,,True,2018-04-18,
21,61,2017,378,,2017-09-11,5,7028.503,,,True,2017-09-11,
21,64,2017,442,,2017-08-03,15,36471.842,,,True,2017-08-03,
21,66,2018,447,,2018-01-09,1,9827.89,,,True,2018-01-09,
21,67,2019,448,,2019-04-04,1,204490.8,,,True,2019-04-04,
21,68,2018,456,,2018-11-12,14,102214.879,,,True,2018-11-12,
21,71,2019,484,,2019-04-11,3,219506.677,,,True,2019-04-11,
21,73,2018,511,,2018-12-15,1,20108.22,,,True,2018-12-21,
21,86,2020,585,,2020-06-09,1,11602.532,,,True,2020-06-09,
21,94,2019,685,,2019-12-19,1,15513.728,,,True,2019-12-19,
21,95,2018,686,,2018-10-09,1,7508.94,,,True,2018-10-09,
21,123,2020,1057,,2020-04-28,21,20851.098,,,True,2020-04-28,
21,125,2020,1097,,2020-06-17,2,27364.428,,,True,2020-06-17,
210,41,2020,8,,2020-01-20,1,229452.92,,,True,2020-01-20,
210,42,2019,9,,2019-04-11,2,183167.767,,,True,2019-04-11,
210,48,2019,202,,2019-04-12,1,1300.08,,,True,2019-04-12,
210,50,2019,204,,2019-10-01,1,166680.0,,,True,2019-10-01,
211,41,2020,8,,2020-01-27,1,212436.23,,,True,2020-01-27,
211,42,2019,9,,2019-04-16,2,250276.729,,,True,2019-04-16,
211,48,2019,202,,2019-04-12,1,2160.171,,,True,2019-04-12,
211,50,2019,204,,2019-10-03,1,7809.66,,,True,2019-10-03,
212,41,2020,8,,2020-02-03,1,205321.18,,,True,2020-02-03,
212,42,2019,9,,2019-04-19,2,305692.796,,,True,2019-04-19,
212,48,2019,202,,2019-04-12,2,35318.89,,,True,2019-04-12,
212,50,2019,204,,2019-10-07,1,990.004,,,True,2019-10-07,
213,41,2020,8,,2020-02-10,1,162543.85,,,True,2020-02-10,
213,42,2019,9,,2019-04-30,2,239256.438,,,True,2019-04-30,
213,48,2019,202,,2019-04-19,1,2552.482,,,True,2019-04-19,
213,50,2019,204,,2019-10-09,1,30287.88,,,True,2019-10-09,
214,41,2020,8,,2020-02-17,1,191236.2,,,True,2020-02-17,
214,42,2019,9,,2019-05-20,2,152169.304,,,True,2019-05-20,
214,48,2019,202,,2019-04-26,1,997.82,,,True,2019-04-26,
214,50,2019,204,,2019-10-17,2,28159.266,,,True,2019-10-17,
215,41,2020,8,,2020-02-24,1,152364.8,,,True,2020-02-24,
215,42,2019,9,,2019-05-27,2,168481.478,,,True,2019-05-27,
215,48,2019,202,,2019-04-26,1,2999.4,,,True,2019-04-26,
215,50,2019,204,,2019-10-18,1,147292.845,,,True,2019-10-18,
216,41,2020,8,,2020-03-02,1,192645.95,,,True,2020-03-02,
216,42,2019,9,,2019-06-07,2,301548.098,,,True,2019-06-07,
216,48,2019,202,,2019-04-29,2,25732.856,,,True,2019-04-29,
216,50,2019,204,,2019-10-22,1,21235.5,,,True,2019-10-22,
217,41,2020,8,,2020-03-16,1,194322.24,,,True,2020-03-16,
217,42,2019,9,,2019-06-12,2,231536.635,,,True,2019-06-12,
217,48,2019,202,,2019-04-30,1,864.658,,,True,2019-04-30,
217,50,2019,204,,2019-10-24,1,19025.49,,,True,2019-10-24,
218,41,2020,8,,2020-03-31,1,249462.95,,,True,2020-03-31,
218,42,2019,9,,2019-06-19,2,301984.382,,,True,2019-06-19,
218,48,2019,202,,2019-05-07,1,499.21,,,True,2019-05-07,
218,50,2019,204,,2019-11-04,1,3117.728,,,True,2019-11-04,
219,41,2020,8,,2020-03-31,1,239654.78,,,True,2020-03-31,
219,42,2019,9,,2019-07-01,2,266204.246,,,True,2019-07-01,
219,48,2019,202,,2019-05-08,2,39459.407,,,True,2019-05-08,
219,50,2019,204,,2019-11-04,1,20632.812,,,True,2019-11-04,
22,9,2014,9,,2014-02-12,8,250881.871,,,True,,
22,10,2014,8,,2014-02-12,4,172627.4,,,True,,
22,22,2014,1,,2014-02-14,2,1048.0,,,True,,
22,27,2016,7,,2016-05-30,3,14212.608,,,True,2016-06-02,
22,29,2014,81,,2014-12-31,1,13002.0,,,True,2014-12-31,
22,36,2016,163,,2016-05-17,1,11156.75,,,True,2016-05-20,
22,40,2020,183,,2020-01-22,1,570010.435,,,True,2020-01-22,
22,45,2016,162,,2015-01-05,1,122991.615,,,True,2016-01-07,
22,48,2016,202,,2016-10-26,1,20929.216,,,True,2016-10-26,
22,49,2019,203,,2019-01-07,1,76655.276,,,True,2019-01-07,
22,50,2016,204,,2016-11-08,1,17088.0,,,True,2016-11-09,
22,51,2016,208,,2016-11-16,2,113963.756,,,True,2016-11-16,
22,52,2017,215,,2017-10-02,1,152656.2,,,True,2017-10-02,
22,53,2016,227,,2016-09-06,11,26750.042,,,True,2016-09-08,
22,55,2017,249,,2017-02-09,14,24828.321,,,True,2017-02-09,
22,57,2019,309,,2019-03-14,33,210720.279,,,True,2019-03-14,
22,58,2017,318,,2017-09-12,4,7167.179,,,True,2017-09-12,
22,60,2018,338,,2018-04-18,4,13565.103,,,True,2018-04-18,
22,61,2017,378,,2017-10-11,1,2180.589,,,True,2017-10-11,
22,64,2017,442,,2017-08-03,3,1591.5,,,True,2017-08-03,
22,66,2018,447,,2018-01-22,1,14113.426,,,True,2018-01-22,
22,67,2019,448,,2019-05-13,1,167986.8,,,True,2019-05-13,
22,68,2018,456,,2018-12-24,2,15813.92,,,True,2018-12-24,
22,71,2019,484,,2019-05-07,3,265299.482,,,True,2019-05-07,
22,73,2019,511,,2019-02-15,7,35239.981,,,True,2019-02-15,
22,86,2020,585,,2020-07-13,2,168738.171,,,True,2020-07-13,
22,94,2020,685,,2020-01-22,1,16729.718,,,True,2020-01-22,
22,95,2018,686,,2018-10-24,1,6104.315,,,True,2018-10-24,
22,123,2020,1057,,2020-05-07,21,11141.701,,,True,2020-05-07,
22,125,2020,1097,,2020-06-18,2,22546.155,,,True,2020-06-18,
220,41,2020,8,,2020-06-09,1,170453.85,,,True,2020-06-09,
220,42,2019,9,,2019-07-08,2,222895.788,,,True,2019-07-08,
220,48,2019,202,,2019-05-13,1,9382.941,,,True,2019-05-13,
220,50,2019,204,,2019-11-05,1,17185.68,,,True,2019-11-05,
221,41,2020,8,,2020-06-25,1,397542.3,,,True,2020-06-25,
221,42,2019,9,,2019-07-18,2,300840.833,,,True,2019-07-18,
221,48,2019,202,,2019-05-14,1,7711.8,,,True,2019-05-14,
221,50,2019,204,,2019-11-06,1,33228.989,,,True,2019-11-06,
222,41,2020,8,,2020-07-08,1,231754.83,,,True,2020-07-08,
222,42,2019,9,,2019-08-01,2,311400.845,,,True,2019-08-01,
222,48,2019,202,,2019-05-27,1,93115.72,,,True,2019-05-27,
222,50,2019,204,,2019-11-14,1,10964.813,,,True,2019-11-14,
223,41,2020,8,,2020-07-23,1,186846.245,,,True,2020-07-23,
223,42,2019,9,,2019-08-01,1,153069.63,,,True,2019-08-01,
223,48,2019,202,,2019-06-12,1,61821.1,,,True,2019-06-12,
223,50,2019,204,,2019-11-20,1,8370.9,,,True,2019-11-20,
224,42,2019,9,,2019-09-02,4,602727.536,,,True,2019-09-02,
224,48,2019,202,,2019-06-19,1,7711.8,,,True,2019-06-19,
225,42,2019,9,,2019-09-06,2,189980.584,,,True,2019-09-06,
225,48,2019,202,,2019-06-24,3,10928.499,,,True,2019-06-24,
226,42,2019,9,,2019-09-12,2,184539.153,,,True,2019-09-12,
226,48,2019,202,,2019-06-25,1,732.48,,,True,2019-06-25,
227,42,2019,9,,2019-10-01,2,314195.971,,,True,2019-10-01,
227,48,2019,202,,2019-06-27,1,974.763,,,True,2019-06-27,
228,42,2019,9,,2019-10-04,2,350205.883,,,True,2019-10-04,
228,48,2019,202,,2019-07-02,1,1496.43,,,True,2019-07-02,
229,42,2019,9,,2019-10-11,4,492491.173,,,True,2019-10-11,
229,48,2019,202,,2019-07-04,2,10940.532,,,True,2019-07-04,
23,9,2014,9,,2014-02-12,8,300026.625,,,True,,
23,10,2014,8,,2014-02-12,6,220935.8,,,True,,
23,22,2014,1,,2014-02-14,2,82.26,,,True,,
23,27,2016,7,,2016-09-26,1,1425669.474,,,True,2016-09-26,
23,29,2015,81,,2015-01-09,1,16839.913,,,True,2015-01-10,
23,36,2016,163,,2016-06-20,1,11361.284,,,True,2016-06-22,
23,45,2016,162,,2016-02-08,1,24088.895,,,True,2016-02-09,
23,48,2016,202,,2016-10-31,1,13228.89,,,True,2016-10-31,
23,49,2019,203,,2019-02-21,1,56870.1,,,True,2019-02-21,
23,51,2016,208,,2016-11-26,6,40779.8,,,True,2016-11-26,
23,52,2017,215,,2017-11-28,1,177611.4,,,True,2017-11-28,
23,53,2016,227,,2016-09-14,9,20612.826,,,True,2016-09-14,
23,55,2017,249,,2017-02-10,6,18831.238,,,True,2017-02-13,
23,57,2019,309,,2019-04-16,42,305059.645,,,True,2019-04-16,
23,60,2018,338,,2018-04-23,1,8605.392,,,True,2018-04-23,
23,61,2017,378,,2017-10-20,2,3133.149,,,True,2017-10-20,
23,64,2017,442,,2017-08-15,14,17128.067,,,True,2017-08-15,
23,66,2018,447,,2018-02-02,1,10061.418,,,True,2018-02-02,
23,67,2019,448,,2019-06-11,1,226053.9,,,True,2019-06-11,
23,68,2019,456,,2019-01-23,2,88102.355,,,True,2019-01-23,
23,71,2019,484,,2019-06-12,5,213409.422,,,True,2019-06-12,
23,73,2019,511,,2019-02-28,2,9855.4,,,True,2019-02-28,
23,86,2020,585,,2020-08-11,1,118474.288,,,True,2020-08-11,
23,94,2020,685,,2020-02-19,1,17458.716,,,True,2020-02-19,
23,95,2018,686,,2018-10-25,2,8446.126,,,True,2018-10-25,
23,123,2020,1057,,2020-05-18,26,17666.502,,,True,2020-05-18,
23,125,2020,1097,,2020-06-22,2,29595.099,,,True,2020-06-22,
230,42,2019,9,,2019-10-18,4,384942.077,,,True,2019-10-18,
230,48,2019,202,,2019-07-04,1,997.82,,,True,2019-07-04,
231,42,2019,9,,2019-11-04,2,256416.942,,,True,2019-11-04,
231,48,2019,202,,2019-07-09,1,997.82,,,True,2019-07-09,
232,42,2019,9,,2019-11-19,2,291735.828,,,True,2019-11-19,
232,48,2019,202,,2019-07-12,1,4975.205,,,True,2019-07-12,
232,50,2019,204,,2019-12-16,1,5865.3,,,True,2019-12-16,
233,48,2019,202,,2019-07-15,1,4048.98,,,True,2019-07-15,
233,50,2019,204,,2019-12-19,1,34884.68,,,True,2019-12-19,
234,48,2019,202,,2019-07-19,1,1080.6,,,True,2019-07-19,
234,50,2019,204,,2019-12-25,1,66105.1,,,True,2019-12-25,
235,42,2020,9,,2020-01-07,2,212962.328,,,True,2020-01-07,
235,48,2019,202,,2019-07-29,2,126400.62,,,True,2019-07-29,
235,50,2019,204,,2019-12-30,1,12915.0,,,True,2019-12-30,
236,42,2020,9,,2020-01-15,2,223974.379,,,True,2020-01-15,
236,48,2019,202,,2019-07-29,1,12789.6,,,True,2019-07-29,
236,50,2019,204,,2019-12-30,1,32113.4,,,True,2019-12-30,
237,42,2020,9,,2020-01-20,2,272462.498,,,True,2020-01-20,
237,48,2019,202,,2019-07-29,1,4528.848,,,True,2019-07-29,
237,50,2019,204,,2019-12-30,2,23979.105,,,True,2019-12-30,
238,42,2020,9,,2020-01-27,2,282198.175,,,True,2020-01-27,
238,48,2019,202,,2019-07-29,2,20660.79,,,True,2019-07-29,
238,50,2019,204,,2019-12-31,2,22096.209,,,True,2019-12-31,
239,42,2020,9,,2020-02-03,2,303370.067,,,True,2020-02-03,
239,48,2019,202,,2019-08-07,1,432.629,,,True,2019-08-07,
239,50,2020,204,,2020-01-07,1,14400.0,,,True,2020-01-07,
24,9,2014,9,,2014-02-12,8,411378.897,,,True,,
24,10,2014,8,,2014-02-12,8,264544.3,,,True,,
24,27,2017,7,,2017-01-16,6,62628.733,,,True,2017-01-17,
24,29,2015,81,,2015-01-20,1,29000.0,,,True,2015-01-21,
24,36,2016,163,,2016-07-26,1,14394.075,,,True,2016-07-27,
24,45,2016,162,,2016-04-05,1,119763.248,,,True,2016-04-07,
24,48,2016,202,,2016-11-01,1,5767.335,,,True,2016-11-02,
24,49,2019,203,,2019-11-08,1,166733.28,,,True,2019-11-08,
24,50,2016,204,,2016-11-22,2,48754.916,,,True,2016-11-22,
24,51,2016,208,,2016-12-02,1,29000.5,,,True,2016-12-02,
24,52,2018,215,,2018-01-06,1,179171.7,,,True,2018-01-06,
24,53,2016,227,,2016-09-20,6,12169.309,,,True,2016-09-22,
24,55,2017,249,,2017-02-23,11,14517.77,,,True,2017-02-23,
24,57,2019,309,,2019-05-03,40,228625.684,,,True,2019-05-03,
24,60,2018,338,,2018-05-21,1,8989.829,,,True,2018-05-21,
24,61,2017,378,,2017-11-02,8,15704.954,,,True,2017-11-02,
24,64,2017,442,,2017-08-28,9,5263.234,,,True,2017-08-28,
24,66,2018,447,,2018-02-08,1,10087.254,,,True,2018-02-08,
24,67,2019,448,,2019-09-02,1,203830.2,,,True,2019-09-02,
24,68,2019,456,,2019-02-05,10,65453.382,,,True,2019-02-05,
