ID_HISTORIQUE,DATE_ACTION,ACTION,T_TABLE,ID_ENREGISTREMENT,LOGIN_USER,IP_PC,NOM_PC,REF_CTR_HIST,REF_IND_HIST,ABREV_ROLE_HIST,ID_HISTORIQUEE
0,2020-08-19 00:00:00.000,Connexion,TS_USERS_WEB,41,SPTM0117,41.230.92.115,41.230.92.115,64,41, Connexion SPTM0117,12765
0,2020-08-24 00:00:00.000,Creation Encaissement,T_ENCAISSEMENT,14130,cyrine,10.2.115.20,10.2.115.20,88,581,Creation Encaissement 5335795,13389
0,2020-08-24 00:00:00.000,Lettrage,TJ_LETTRAGE,18430,cyrine,10.2.115.20,10.2.115.20,88,581, Lettrage de facture n° 27028,13390
0,2020-08-24 00:00:00.000,Creation Encaissement,T_ENCAISSEMENT,14131,cyrine,10.2.115.20,10.2.115.20,48,12,Creation Encaissement 0003029,13391
0,2020-08-24 00:00:00.000,Creation Encaissement,T_ENCAISSEMENT,14132,cyrine,10.2.115.20,10.2.115.20,48,40,Creation Encaissement 0003030,13392
0,2020-08-24 00:00:00.000,Creation Encaissement,T_ENCAISSEMENT,14133,cyrine,10.2.115.20,10.2.115.20,48,37,Creation Encaissement 0003031,13393
0,2020-08-24 00:00:00.000,Creation Encaissement,T_ENCAISSEMENT,14134,cyrine,10.2.115.20,10.2.115.20,48,73,Creation Encaissement 0003032,13394
0,2020-08-24 00:00:00.000,Lettrage,TJ_LETTRAGE,18431,cyrine,10.2.115.20,10.2.115.20,48,37, Lettrage de facture n° 32639,13395
0,2020-08-24 00:00:00.000,Lettrage,TJ_LETTRAGE,18432,cyrine,10.2.115.20,10.2.115.20,48,40, Lettrage de facture n° 32390,13396
0,2020-08-24 00:00:00.000,Lettrage,TJ_LETTRAGE,18433,cyrine,10.2.115.20,10.2.115.20,48,73, Lettrage de facture n° 32829,13397
0,2020-08-24 00:00:00.000,Lettrage,TJ_LETTRAGE,18433,cyrine,10.2.115.20,10.2.115.20,48,12, Lettrage de facture n° 32420,13398
0,2020-08-24 00:00:00.000,Lettrage,TJ_LETTRAGE,18434,cyrine,10.2.115.20,10.2.115.20,48,12, Lettrage de facture n° 32420,13399
0,2020-08-24 00:00:00.000,Numérisation_des_documents,T_DOC_GED,15699,cyrine,10.2.115.20,10.2.115.20,48,202,Numérisation_des_documents0003032,13400
0,2020-08-24 00:00:00.000,Numérisation_des_documents,T_DOC_GED,15698,cyrine,10.2.115.20,10.2.115.20,48,202,Numérisation_des_documents0003031,13401
0,2020-08-24 00:00:00.000,Numérisation_des_documents,T_DOC_GED,15697,cyrine,10.2.115.20,10.2.115.20,48,202,Numérisation_des_documents0003030,13402
0,2020-08-24 00:00:00.000,Numérisation_des_documents,T_DOC_GED,15696,cyrine,10.2.115.20,10.2.115.20,48,202,Numérisation_des_documents0003029,13403
0,2020-08-24 00:00:00.000,Numérisation_des_documents,T_DOC_GED,15695,cyrine,10.2.115.20,10.2.115.20,88,588,Numérisation_des_documents5335795,13404
0,2020-08-24 00:00:00.000,Creation bordereau,T_BORDEREAU,28,cyrine,10.2.115.20,10.2.115.20,123,1057,Creation bordereau 28,13405
0,2020-08-24 00:00:00.000,Valider bordereau,T_BORDEREAU,28,cyrine,10.2.115.20,10.2.115.20,123,1057,Valider bordereau 28,13406
0,2020-08-24 00:00:00.000,Creation bordereau,T_BORDEREAU,328,cyrine,10.2.115.20,10.2.115.20,50,204,Creation bordereau 328,13407
0,2020-08-24 00:00:00.000,Valider bordereau,T_BORDEREAU,328,cyrine,10.2.115.20,10.2.115.20,50,204,Valider bordereau 328,13408
0,2020-08-24 00:00:00.000,Numérisation_des_documents,T_DOC_GED,15701,cyrine,10.2.115.20,10.2.115.20,50,204,Numérisation_des_documents328,13409
0,2020-08-24 00:00:00.000,Numérisation_des_documents,T_DOC_GED,15700,cyrine,10.2.115.20,10.2.115.20,123,1057,Numérisation_des_documents28,13410
0,2020-08-24 00:00:00.000,Réconsiliation,TJ_LETTRAGE,12704,azzouz,10.2.115.10,10.2.115.10,125,1118,Réconsiliation 125,13411
0,2020-08-24 00:00:00.000,Réconsiliation,TJ_LETTRAGE,14054,azzouz,10.2.115.10,10.2.115.10,125,448,Réconsiliation 125,13412
0,2020-08-24 00:00:00.000,Réconsiliation,TJ_LETTRAGE,13237,azzouz,10.2.115.10,10.2.115.10,125,1100,Réconsiliation 125,13413
0,2020-08-24 00:00:00.000,Réconsiliation,TJ_LETTRAGE,13736,azzouz,10.2.115.10,10.2.115.10,126,1125,Réconsiliation 126,13414
0,2020-08-24 00:00:00.000,Réconsiliation,TJ_LETTRAGE,13806,azzouz,10.2.115.10,10.2.115.10,68,457,Réconsiliation 68,13415
0,2020-08-24 00:00:00.000,Creation bordereau,T_Financement,2020497,zeineb,10.2.115.60,10.2.115.60,123,1057,Creation Financement 2020497,13416
0,2020-08-24 00:00:00.000,Creation Encaissement,T_ENCAISSEMENT,14135,cyrine,10.2.115.20,10.2.115.20,73,512,Creation Encaissement 008879757330,13417
0,2020-08-24 00:00:00.000,Creation Encaissement,T_ENCAISSEMENT,14136,cyrine,10.2.115.20,10.2.115.20,2129,30,Creation Encaissement 008560319064,13418
0,2020-08-24 00:00:00.000,Creation bordereau,T_Financement,2020498,zeineb,10.2.115.219,10.2.115.219,50,204,Creation Financement 2020498,13419
0,2020-08-24 00:00:00.000,Creation bordereau,T_Financement,2020498,zeineb,10.2.115.219,10.2.115.219,50,204,Creation Financement 2020498,13420
0,2020-08-24 00:00:00.000,Lettrage,TJ_LETTRAGE,18435,cyrine,10.2.115.20,10.2.115.20,2129,30, Lettrage de facture n° 33053,13421
0,2020-08-24 00:00:00.000,Creation bordereau,T_Financement,2020500,zeineb,10.2.115.219,10.2.115.219,123,1057,Deblocage FDG 2020500,13422
0,2020-08-24 00:00:00.000,Creation bordereau,T_Financement,2020501,zeineb,10.2.115.219,10.2.115.219,52,215,Creation Financement 2020501,13423
0,2020-08-24 00:00:00.000,Creation Encaissement,T_ENCAISSEMENT,14137,cyrine,10.2.115.20,10.2.115.20,2130,484,Creation Encaissement 008843215393,13424
0,2020-08-24 00:00:00.000,Creation Encaissement,T_ENCAISSEMENT,14138,cyrine,10.2.115.20,10.2.115.20,2130,484,Creation Encaissement 008843215296,13425
0,2020-08-24 00:00:00.000,Lettrage,TJ_LETTRAGE,18436,cyrine,10.2.115.20,10.2.115.20,2130,484, Lettrage de facture n° 33081,13426
0,2020-08-24 00:00:00.000,Lettrage,TJ_LETTRAGE,18437,cyrine,10.2.115.20,10.2.115.20,2130,484, Lettrage de facture n° 33080,13427
0,2020-08-24 00:00:00.000,Creation Encaissement,T_ENCAISSEMENT,14139,cyrine,10.2.115.20,10.2.115.20,122,18,Creation Encaissement 008837873021,13428
0,2020-08-24 00:00:00.000,Creation Encaissement,T_ENCAISSEMENT,14140,cyrine,10.2.115.20,10.2.115.20,122,56,Creation Encaissement 008837868074,13429
0,2020-08-24 00:00:00.000,Lettrage,TJ_LETTRAGE,18438,cyrine,10.2.115.20,10.2.115.20,122,56, Lettrage de facture n° 33076,13430
0,2020-08-24 00:00:00.000,Lettrage,TJ_LETTRAGE,18439,cyrine,10.2.115.20,10.2.115.20,122,18, Lettrage de facture n° 33075,13431
0,2020-08-24 00:00:00.000,Creation Encaissement,T_ENCAISSEMENT,14141,cyrine,10.2.115.20,10.2.115.20,42,32,Creation Encaissement 008843232077,13432
0,2020-08-24 00:00:00.000,Creation Encaissement,T_ENCAISSEMENT,14142,cyrine,10.2.115.20,10.2.115.20,42,32,Creation Encaissement 008843232174,13433
0,2020-08-24 00:00:00.000,Creation Encaissement,T_ENCAISSEMENT,14143,cyrine,10.2.115.20,10.2.115.20,42,32,Creation Encaissement 008843232271,13434
0,2020-08-24 00:00:00.000,Creation Encaissement,T_ENCAISSEMENT,14144,cyrine,10.2.115.20,10.2.115.20,42,32,Creation Encaissement 008843232368,13435
0,2020-08-24 00:00:00.000,Creation Encaissement,T_ENCAISSEMENT,14145,cyrine,10.2.115.20,10.2.115.20,42,32,Creation Encaissement 008843232465,13436
0,2020-08-24 00:00:00.000,Creation Encaissement,T_ENCAISSEMENT,14146,cyrine,10.2.115.20,10.2.115.20,42,32,Creation Encaissement 008843232562,13437
0,2020-08-24 00:00:00.000,Creation Encaissement,T_ENCAISSEMENT,14147,cyrine,10.2.115.20,10.2.115.20,42,32,Creation Encaissement 008843232659,13438
0,2020-08-24 00:00:00.000,Creation Encaissement,T_ENCAISSEMENT,14148,cyrine,10.2.115.20,10.2.115.20,42,32,Creation Encaissement 008843232756,13439
0,2020-08-24 00:00:00.000,Creation Encaissement,T_ENCAISSEMENT,14149,cyrine,10.2.115.20,10.2.115.20,42,32,Creation Encaissement 008843232853,13440
0,2020-08-24 00:00:00.000,Creation Encaissement,T_ENCAISSEMENT,14150,cyrine,10.2.115.20,10.2.115.20,42,32,Creation Encaissement 008843232950,13441
0,2020-08-24 00:00:00.000,Lettrage,TJ_LETTRAGE,18440,cyrine,10.2.115.20,10.2.115.20,42,32, Lettrage de facture n° 33049,13442
0,2020-08-24 00:00:00.000,Lettrage,TJ_LETTRAGE,18441,cyrine,10.2.115.20,10.2.115.20,42,32, Lettrage de facture n° 33049,13443
0,2020-08-24 00:00:00.000,Lettrage,TJ_LETTRAGE,18442,cyrine,10.2.115.20,10.2.115.20,42,32, Lettrage de facture n° 33049,13444
0,2020-08-24 00:00:00.000,Lettrage,TJ_LETTRAGE,18443,cyrine,10.2.115.20,10.2.115.20,42,32, Lettrage de facture n° 33049,13445
0,2020-08-24 00:00:00.000,Lettrage,TJ_LETTRAGE,18444,cyrine,10.2.115.20,10.2.115.20,42,32, Lettrage de facture n° 33049,13446
0,2020-08-24 00:00:00.000,Lettrage,TJ_LETTRAGE,18445,cyrine,10.2.115.20,10.2.115.20,42,32, Lettrage de facture n° 33049,13447
0,2020-08-24 00:00:00.000,Lettrage,TJ_LETTRAGE,18446,cyrine,10.2.115.20,10.2.115.20,42,32, Lettrage de facture n° 33049,13448
0,2020-08-24 00:00:00.000,Lettrage,TJ_LETTRAGE,18447,cyrine,10.2.115.20,10.2.115.20,42,32, Lettrage de facture n° 33049,13449
0,2020-08-24 00:00:00.000,Lettrage,TJ_LETTRAGE,18448,cyrine,10.2.115.20,10.2.115.20,42,32, Lettrage de facture n° 33049,13450
0,2020-08-24 00:00:00.000,Lettrage,TJ_LETTRAGE,18449,cyrine,10.2.115.20,10.2.115.20,42,32, Lettrage de facture n° 33049,13451
0,2020-08-24 00:00:00.000,Creation Encaissement,T_ENCAISSEMENT,14151,cyrine,10.2.115.20,10.2.115.20,42,31,Creation Encaissement 008881524185,13452
0,2020-08-24 00:00:00.000,Creation Encaissement,T_ENCAISSEMENT,14152,cyrine,10.2.115.20,10.2.115.20,42,31,Creation Encaissement 008881524088,13453
0,2020-08-24 00:00:00.000,Creation Encaissement,T_ENCAISSEMENT,14153,cyrine,10.2.115.20,10.2.115.20,42,31,Creation Encaissement 008615390038,13454
0,2020-08-24 00:00:00.000,Creation Encaissement,T_ENCAISSEMENT,14154,cyrine,10.2.115.20,10.2.115.20,42,31,Creation Encaissement 008615389941,13455
0,2020-08-24 00:00:00.000,Creation Encaissement,T_ENCAISSEMENT,14155,cyrine,10.2.115.20,10.2.115.20,42,31,Creation Encaissement 008615389844,13456
0,2020-08-24 00:00:00.000,Creation Encaissement,T_ENCAISSEMENT,14156,cyrine,10.2.115.20,10.2.115.20,42,31,Creation Encaissement 008615373548,13457
0,2020-08-24 00:00:00.000,Creation Encaissement,T_ENCAISSEMENT,14157,cyrine,10.2.115.20,10.2.115.20,42,31,Creation Encaissement 008615538836,13458
0,2020-08-24 00:00:00.000,Creation Encaissement,T_ENCAISSEMENT,14158,cyrine,10.2.115.20,10.2.115.20,42,31,Creation Encaissement 008615359580,13459
0,2020-08-24 00:00:00.000,Creation Encaissement,T_ENCAISSEMENT,14159,cyrine,10.2.115.20,10.2.115.20,42,31,Creation Encaissement 008615400029,13460
0,2020-08-24 00:00:00.000,Creation Encaissement,T_ENCAISSEMENT,14160,cyrine,10.2.115.20,10.2.115.20,42,31,Creation Encaissement 008615399932,13461
0,2020-08-24 00:00:00.000,Lettrage,TJ_LETTRAGE,18450,cyrine,10.2.115.20,10.2.115.20,42,31, Lettrage de facture n° 33050,13462
0,2020-08-24 00:00:00.000,Lettrage,TJ_LETTRAGE,18451,cyrine,10.2.115.20,10.2.115.20,42,31, Lettrage de facture n° 33050,13463
0,2020-08-24 00:00:00.000,Lettrage,TJ_LETTRAGE,18452,cyrine,10.2.115.20,10.2.115.20,42,31, Lettrage de facture n° 33050,13464
0,2020-08-24 00:00:00.000,Lettrage,TJ_LETTRAGE,18453,cyrine,10.2.115.20,10.2.115.20,42,31, Lettrage de facture n° 33050,13465
0,2020-08-24 00:00:00.000,Lettrage,TJ_LETTRAGE,18454,cyrine,10.2.115.20,10.2.115.20,42,31, Lettrage de facture n° 33050,13466
0,2020-08-24 00:00:00.000,Lettrage,TJ_LETTRAGE,18455,cyrine,10.2.115.20,10.2.115.20,42,31, Lettrage de facture n° 33050,13467
0,2020-08-24 00:00:00.000,Lettrage,TJ_LETTRAGE,18456,cyrine,10.2.115.20,10.2.115.20,42,31, Lettrage de facture n° 33050,13468
0,2020-08-24 00:00:00.000,Lettrage,TJ_LETTRAGE,18457,cyrine,10.2.115.20,10.2.115.20,42,31, Lettrage de facture n° 33050,13469
0,2020-08-24 00:00:00.000,Lettrage,TJ_LETTRAGE,18458,cyrine,10.2.115.20,10.2.115.20,42,31, Lettrage de facture n° 33050,13470
0,2020-08-24 00:00:00.000,Lettrage,TJ_LETTRAGE,18459,cyrine,10.2.115.20,10.2.115.20,42,31, Lettrage de facture n° 33050,13471
0,2020-08-24 00:00:00.000,Numérisation_des_documents,T_DOC_GED,15732,cyrine,10.2.115.20,10.2.115.20,42,9,Numérisation_des_documents008615399932,13472
0,2020-08-24 00:00:00.000,Numérisation_des_documents,T_DOC_GED,15731,cyrine,10.2.115.20,10.2.115.20,42,9,Numérisation_des_documents008615400029,13473
0,2020-08-24 00:00:00.000,Numérisation_des_documents,T_DOC_GED,15730,cyrine,10.2.115.20,10.2.115.20,42,9,Numérisation_des_documents008615359580,13474
0,2020-08-24 00:00:00.000,Numérisation_des_documents,T_DOC_GED,15729,cyrine,10.2.115.20,10.2.115.20,42,9,Numérisation_des_documents008615538836,13475
0,2020-08-24 00:00:00.000,Numérisation_des_documents,T_DOC_GED,15728,cyrine,10.2.115.20,10.2.115.20,42,9,Numérisation_des_documents008615373548,13476
0,2020-08-24 00:00:00.000,Numérisation_des_documents,T_DOC_GED,15727,cyrine,10.2.115.20,10.2.115.20,42,9,Numérisation_des_documents008615389844,13477
0,2020-08-24 00:00:00.000,Numérisation_des_documents,T_DOC_GED,15726,cyrine,10.2.115.20,10.2.115.20,42,9,Numérisation_des_documents008615389941,13478
0,2020-08-24 00:00:00.000,Numérisation_des_documents,T_DOC_GED,15725,cyrine,10.2.115.20,10.2.115.20,42,9,Numérisation_des_documents008615390038,13479
0,2020-08-24 00:00:00.000,Numérisation_des_documents,T_DOC_GED,15724,cyrine,10.2.115.20,10.2.115.20,42,9,Numérisation_des_documents008881524088,13480
0,2020-08-24 00:00:00.000,Numérisation_des_documents,T_DOC_GED,15723,cyrine,10.2.115.20,10.2.115.20,42,9,Numérisation_des_documents008881524185,13481
0,2020-08-24 00:00:00.000,Numérisation_des_documents,T_DOC_GED,15722,cyrine,10.2.115.20,10.2.115.20,42,9,Numérisation_des_documents008843232950,13482
0,2020-08-24 00:00:00.000,Numérisation_des_documents,T_DOC_GED,15721,cyrine,10.2.115.20,10.2.115.20,42,9,Numérisation_des_documents008843232853,13483
0,2020-08-24 00:00:00.000,Numérisation_des_documents,T_DOC_GED,15720,cyrine,10.2.115.20,10.2.115.20,42,9,Numérisation_des_documents008843232756,13484
0,2020-08-24 00:00:00.000,Numérisation_des_documents,T_DOC_GED,15719,cyrine,10.2.115.20,10.2.115.20,42,9,Numérisation_des_documents008843232659,13485
0,2020-08-24 00:00:00.000,Numérisation_des_documents,T_DOC_GED,15718,cyrine,10.2.115.20,10.2.115.20,42,9,Numérisation_des_documents008843232562,13486
0,2020-08-24 00:00:00.000,Numérisation_des_documents,T_DOC_GED,15717,cyrine,10.2.115.20,10.2.115.20,42,9,Numérisation_des_documents008843232465,13487
0,2020-08-24 00:00:00.000,Numérisation_des_documents,T_DOC_GED,15716,cyrine,10.2.115.20,10.2.115.20,42,9,Numérisation_des_documents008843232368,13488
0,2020-08-24 00:00:00.000,Numérisation_des_documents,T_DOC_GED,15715,cyrine,10.2.115.20,10.2.115.20,42,9,Numérisation_des_documents008843232271,13489
0,2020-08-24 00:00:00.000,Numérisation_des_documents,T_DOC_GED,15714,cyrine,10.2.115.20,10.2.115.20,42,9,Numérisation_des_documents008843232174,13490
0,2020-08-24 00:00:00.000,Numérisation_des_documents,T_DOC_GED,15713,cyrine,10.2.115.20,10.2.115.20,42,9,Numérisation_des_documents008843232077,13491
0,2020-08-24 00:00:00.000,Numérisation_des_documents,T_DOC_GED,15712,cyrine,10.2.115.20,10.2.115.20,122,1045,Numérisation_des_documents008837868074,13492
0,2020-08-24 00:00:00.000,Numérisation_des_documents,T_DOC_GED,15711,cyrine,10.2.115.20,10.2.115.20,122,1045,Numérisation_des_documents008837873021,13493
0,2020-08-24 00:00:00.000,Numérisation_des_documents,T_DOC_GED,15710,cyrine,10.2.115.20,10.2.115.20,2130,3182,Numérisation_des_documents008843215296,13494
0,2020-08-24 00:00:00.000,Numérisation_des_documents,T_DOC_GED,15709,cyrine,10.2.115.20,10.2.115.20,2130,3182,Numérisation_des_documents008843215393,13495
0,2020-08-24 00:00:00.000,Numérisation_des_documents,T_DOC_GED,15704,cyrine,10.2.115.20,10.2.115.20,2129,3181,Numérisation_des_documents008560319064,13496
0,2020-08-24 00:00:00.000,Numérisation_des_documents,T_DOC_GED,15703,cyrine,10.2.115.20,10.2.115.20,73,511,Numérisation_des_documents008879757330,13497
0,2020-08-24 00:00:00.000,Creation Encaissement,T_ENCAISSEMENT,14161,cyrine,10.2.115.20,10.2.115.20,123,232,Creation Encaissement 008732948703,13498
0,2020-08-24 00:00:00.000,Lettrage,TJ_LETTRAGE,18460,cyrine,10.2.115.20,10.2.115.20,123,232, Lettrage de facture n° 32317,13499
0,2020-08-24 00:00:00.000,Lettrage,TJ_LETTRAGE,18461,cyrine,10.2.115.20,10.2.115.20,123,232, Lettrage de facture n° 32318,13500
0,2020-08-24 00:00:00.000,Lettrage,TJ_LETTRAGE,18462,cyrine,10.2.115.20,10.2.115.20,123,232, Lettrage de facture n° 32316,13501
0,2020-08-24 00:00:00.000,Lettrage,TJ_LETTRAGE,18463,cyrine,10.2.115.20,10.2.115.20,123,232, Lettrage de facture n° 32320,13502
0,2020-08-24 00:00:00.000,Lettrage,TJ_LETTRAGE,18464,cyrine,10.2.115.20,10.2.115.20,123,232, Lettrage de facture n° 32375,13503
0,2020-08-24 00:00:00.000,Lettrage,TJ_LETTRAGE,18465,cyrine,10.2.115.20,10.2.115.20,123,232, Lettrage de facture n° 32372,13504
0,2020-08-24 00:00:00.000,Lettrage,TJ_LETTRAGE,18466,cyrine,10.2.115.20,10.2.115.20,123,232, Lettrage de facture n° 32365,13505
0,2020-08-24 00:00:00.000,Lettrage,TJ_LETTRAGE,18467,cyrine,10.2.115.20,10.2.115.20,123,232, Lettrage de facture n° 32378,13506
0,2020-08-24 00:00:00.000,Lettrage,TJ_LETTRAGE,18468,cyrine,10.2.115.20,10.2.115.20,123,232, Lettrage de facture n° 32363,13507
0,2020-08-24 00:00:00.000,Lettrage,TJ_LETTRAGE,18469,cyrine,10.2.115.20,10.2.115.20,123,232, Lettrage de facture n° 32380,13508
0,2020-08-24 00:00:00.000,Lettrage,TJ_LETTRAGE,18470,cyrine,10.2.115.20,10.2.115.20,123,232, Lettrage de facture n° 32379,13509
0,2020-08-24 00:00:00.000,Lettrage,TJ_LETTRAGE,18471,cyrine,10.2.115.20,10.2.115.20,123,232, Lettrage de facture n° 32371,13510
0,2020-08-24 00:00:00.000,Lettrage,TJ_LETTRAGE,18472,cyrine,10.2.115.20,10.2.115.20,123,232, Lettrage de facture n° 32368,13511
0,2020-08-24 00:00:00.000,Lettrage,TJ_LETTRAGE,18473,cyrine,10.2.115.20,10.2.115.20,123,232, Lettrage de facture n° 32366,13512
0,2020-08-24 00:00:00.000,Lettrage,TJ_LETTRAGE,18474,cyrine,10.2.115.20,10.2.115.20,123,232, Lettrage de facture n° 32383,13513
0,2020-08-24 00:00:00.000,Lettrage,TJ_LETTRAGE,18475,cyrine,10.2.115.20,10.2.115.20,123,232, Lettrage de facture n° 32376,13514
0,2020-08-24 00:00:00.000,Lettrage,TJ_LETTRAGE,18476,cyrine,10.2.115.20,10.2.115.20,123,232, Lettrage de facture n° 32370,13515
0,2020-08-24 00:00:00.000,Lettrage,TJ_LETTRAGE,18477,cyrine,10.2.115.20,10.2.115.20,123,232, Lettrage de facture n° 32367,13516
0,2020-08-24 00:00:00.000,Lettrage,TJ_LETTRAGE,18478,cyrine,10.2.115.20,10.2.115.20,123,232, Lettrage de facture n° 32374,13517
0,2020-08-24 00:00:00.000,Lettrage,TJ_LETTRAGE,18479,cyrine,10.2.115.20,10.2.115.20,123,232, Lettrage de facture n° 32382,13518
0,2020-08-24 00:00:00.000,Lettrage,TJ_LETTRAGE,18480,cyrine,10.2.115.20,10.2.115.20,123,232, Lettrage de facture n° 32381,13519
0,2020-08-24 00:00:00.000,Lettrage,TJ_LETTRAGE,18481,cyrine,10.2.115.20,10.2.115.20,123,232, Lettrage de facture n° 32377,13520
0,2020-08-24 00:00:00.000,Lettrage,TJ_LETTRAGE,18482,cyrine,10.2.115.20,10.2.115.20,123,232, Lettrage de facture n° 32373,13521
0,2020-08-24 00:00:00.000,Lettrage,TJ_LETTRAGE,18483,cyrine,10.2.115.20,10.2.115.20,123,232, Lettrage de facture n° 32364,13522
0,2020-08-24 00:00:00.000,Lettrage,TJ_LETTRAGE,18484,cyrine,10.2.115.20,10.2.115.20,123,232, Lettrage de facture n° 32319,13523
0,2020-08-24 00:00:00.000,Creation Encaissement,T_ENCAISSEMENT,14162,cyrine,10.2.115.20,10.2.115.20,66,232,Creation Encaissement 008833533920,13524
0,2020-08-24 00:00:00.000,Creation Encaissement,T_ENCAISSEMENT,14163,cyrine,10.2.115.20,10.2.115.20,66,232,Creation Encaissement AV1-24-08-20,13525
0,2020-08-24 00:00:00.000,Lettrage,TJ_LETTRAGE,18485,cyrine,10.2.115.20,10.2.115.20,66,232, Lettrage de facture n° 32567,13526
0,2020-08-24 00:00:00.000,Lettrage,TJ_LETTRAGE,18486,cyrine,10.2.115.20,10.2.115.20,66,232, Lettrage de facture n° 32567,13527
0,2020-08-24 00:00:00.000,Lettrage,TJ_LETTRAGE,18487,cyrine,10.2.115.20,10.2.115.20,66,232, Lettrage de facture n° 32571,13528
0,2020-08-24 00:00:00.000,Lettrage,TJ_LETTRAGE,18488,cyrine,10.2.115.20,10.2.115.20,66,232, Lettrage de facture n° 32574,13529
0,2020-08-24 00:00:00.000,Lettrage,TJ_LETTRAGE,18489,cyrine,10.2.115.20,10.2.115.20,66,232, Lettrage de facture n° 32572,13530
0,2020-08-24 00:00:00.000,Lettrage,TJ_LETTRAGE,18490,cyrine,10.2.115.20,10.2.115.20,66,232, Lettrage de facture n° 32570,13531
0,2020-08-24 00:00:00.000,Lettrage,TJ_LETTRAGE,18491,cyrine,10.2.115.20,10.2.115.20,66,232, Lettrage de facture n° 32568,13532
0,2020-08-24 00:00:00.000,Lettrage,TJ_LETTRAGE,18492,cyrine,10.2.115.20,10.2.115.20,66,232, Lettrage de facture n° 32576,13533
0,2020-08-24 00:00:00.000,Lettrage,TJ_LETTRAGE,18493,cyrine,10.2.115.20,10.2.115.20,66,232, Lettrage de facture n° 32579,13534
0,2020-08-24 00:00:00.000,Lettrage,TJ_LETTRAGE,18494,cyrine,10.2.115.20,10.2.115.20,66,232, Lettrage de facture n° 32577,13535
0,2020-08-24 00:00:00.000,Lettrage,TJ_LETTRAGE,18495,cyrine,10.2.115.20,10.2.115.20,66,232, Lettrage de facture n° 32580,13536
0,2020-08-24 00:00:00.000,Lettrage,TJ_LETTRAGE,18496,cyrine,10.2.115.20,10.2.115.20,66,232, Lettrage de facture n° 32578,13537
0,2020-08-24 00:00:00.000,Lettrage,TJ_LETTRAGE,18497,cyrine,10.2.115.20,10.2.115.20,66,232, Lettrage de facture n° 32581,13538
0,2020-08-24 00:00:00.000,Lettrage,TJ_LETTRAGE,18498,cyrine,10.2.115.20,10.2.115.20,66,232, Lettrage de facture n° 32569,13539
0,2020-08-24 00:00:00.000,Lettrage,TJ_LETTRAGE,18499,cyrine,10.2.115.20,10.2.115.20,66,232, Lettrage de facture n° 31620,13540
0,2020-08-24 00:00:00.000,Lettrage,TJ_LETTRAGE,18499,cyrine,10.2.115.20,10.2.115.20,66,232, Lettrage de facture n° 32567,13541
0,2020-08-24 00:00:00.000,Lettrage,TJ_LETTRAGE,18486,cyrine,10.2.115.20,10.2.115.20,66,232, Lettrage de facture n° 32567,13542
0,2020-08-24 00:00:00.000,Lettrage,TJ_LETTRAGE,18487,cyrine,10.2.115.20,10.2.115.20,66,232, Lettrage de facture n° 32571,13543
0,2020-08-24 00:00:00.000,Lettrage,TJ_LETTRAGE,18488,cyrine,10.2.115.20,10.2.115.20,66,232, Lettrage de facture n° 32574,13544
0,2020-08-24 00:00:00.000,Lettrage,TJ_LETTRAGE,18489,cyrine,10.2.115.20,10.2.115.20,66,232, Lettrage de facture n° 32572,13545
0,2020-08-24 00:00:00.000,Lettrage,TJ_LETTRAGE,18490,cyrine,10.2.115.20,10.2.115.20,66,232, Lettrage de facture n° 32570,13546
0,2020-08-24 00:00:00.000,Lettrage,TJ_LETTRAGE,18491,cyrine,10.2.115.20,10.2.115.20,66,232, Lettrage de facture n° 32568,13547
0,2020-08-24 00:00:00.000,Lettrage,TJ_LETTRAGE,18492,cyrine,10.2.115.20,10.2.115.20,66,232, Lettrage de facture n° 32576,13548
0,2020-08-24 00:00:00.000,Lettrage,TJ_LETTRAGE,18493,cyrine,10.2.115.20,10.2.115.20,66,232, Lettrage de facture n° 32579,13549
0,2020-08-24 00:00:00.000,Lettrage,TJ_LETTRAGE,18494,cyrine,10.2.115.20,10.2.115.20,66,232, Lettrage de facture n° 32577,13550
0,2020-08-24 00:00:00.000,Lettrage,TJ_LETTRAGE,18495,cyrine,10.2.115.20,10.2.115.20,66,232, Lettrage de facture n° 32580,13551
0,2020-08-24 00:00:00.000,Lettrage,TJ_LETTRAGE,18496,cyrine,10.2.115.20,10.2.115.20,66,232, Lettrage de facture n° 32578,13552
0,2020-08-24 00:00:00.000,Lettrage,TJ_LETTRAGE,18497,cyrine,10.2.115.20,10.2.115.20,66,232, Lettrage de facture n° 32581,13553
0,2020-08-24 00:00:00.000,Lettrage,TJ_LETTRAGE,18498,cyrine,10.2.115.20,10.2.115.20,66,232, Lettrage de facture n° 32569,13554
0,2020-08-24 00:00:00.000,Lettrage,TJ_LETTRAGE,18499,cyrine,10.2.115.20,10.2.115.20,66,232, Lettrage de facture n° 31620,13555
0,2020-08-24 00:00:00.000,Lettrage,TJ_LETTRAGE,18500,cyrine,10.2.115.20,10.2.115.20,66,232, Lettrage de facture n° 32436,13556
0,2020-08-24 00:00:00.000,Numérisation_des_documents,T_DOC_GED,15734,cyrine,10.2.115.20,10.2.115.20,66,447,Numérisation_des_documents008833533920,13557
0,2020-08-24 00:00:00.000,Numérisation_des_documents,T_DOC_GED,15733,cyrine,10.2.115.20,10.2.115.20,123,1057,Numérisation_des_documents008732948703,13558
