ID_DET_BORD,REF_CTR_DET_BORD,ANNEE_BORD,NUM_BORD,TYP_DET_BORD,NUM_CREANCE_ASS_BORD,TYP_ASS_DET_BORD,DAT_DET_BORD,MONT_TTC_DET_BORD,DEVISE_DET_BORD,ECH_DET_BORD,ECH_APR_PROROG_DET_BORD,MONT_OUV_DET_BORD,DELAI_PAIE_DET_BORD,MODE_REG_DET_BORD,TYP_REG_DET_BORD,TX_FDG_DET_BORD,TX_COMM_FACT_DET_BORD,ANNUL_DET_BORD,VALIDE_DET_BORD,REF_IND_DET_BORD,MONT_FDG_DET_BORD,MONT_FDG_LIBERE_DET_BORD,MONT_COMM_FACT_DET_BORD,TX_TVA_COMM_FACT_DET_BORD,MONT_TVA_COMM_FACT_DET_BORD,MONT_TTC_COMM_FACT_DET_BORD,ID_CALC_DISPO_DET_BORD,REF_DET_BORD,COMM_DET_BORD,RETENU_DET_BORD
27437,51,2018,74,fact ,27437,,2018-09-06,22868.83,TND,413.0,,22868.83,,T    ,,10.0,0.011,False,True,482,2286.883,0.0,251.557,0.19,47.796,299.353,,,,0.0
27438,42,2018,185,fact ,27438,,2018-08-31,103383.669,TND,160.0,,0.0,,T    ,,10.0,0.015,False,True,32,0.0,0.0,1550.755,0.19,294.643,1845.398,,,,0.0
27439,71,2018,141,fact ,27439,,2018-08-31,229223.891,TND,130.0,,0.0,,T    ,,10.0,0.015,False,True,30,0.0,22922.389,3438.358,0.19,653.288,4091.646,,,,3797.758
27440,71,2018,141,fact ,27440,,2018-08-31,13431.361,TND,130.0,,0.0,,T    ,,10.0,0.015,False,True,30,0.0,0.0,201.47,0.19,38.279,239.75,,,,0.0
27441,41,2018,156,fact ,27441,,2018-08-31,104876.35,TND,160.0,,0.0,,C    ,,10.0,0.015,False,True,29,0.0,0.0,1573.145,0.19,298.897,1872.042,,,,0.0
27442,48,2018,151,fact ,27442,,2018-08-24,1289.037,TND,145.0,,0.0,,T    ,,0.0,0.005,False,True,37,0.0,0.0,6.445,0.19,1.224,7.669,,,,0.0
27443,48,2018,152,fact ,27443,,2018-09-07,8400.6,TND,120.0,,0.0,,T    ,,0.0,0.005,False,True,10,0.0,0.0,42.003,0.19,7.98,49.983,,,,0.0
27444,52,2018,27,fact ,27444,,2018-09-07,214985.7,TND,120.0,,0.0,,V    ,,0.0,0.015,False,True,217,0.0,0.0,3224.785,0.19,612.709,3837.494,,,,0.0
27445,67,2018,14,fact ,27445,,2018-09-07,244349.1,TND,120.0,,0.0,,V    ,,0.0,0.015,False,True,217,0.0,0.0,3665.236,0.19,696.394,4361.631,,,,0.0
27446,59,2018,04,fact ,27446,,2018-09-03,18821.754,TND,123.0,,0.0,,T    ,,10.0,0.01,False,True,13,0.0,0.0,188.217,0.19,35.761,223.978,,,,564.662
27447,59,2018,04,fact ,27447,,2018-09-04,3846.68,TND,120.0,,3846.68,,T    ,,10.0,0.01,False,True,13,384.668,0.0,38.466,0.19,7.308,45.775,,,,0.0
27448,59,2018,04,fact ,27448,,2018-08-23,27632.281,TND,123.0,,0.0,,T    ,,10.0,0.01,False,True,13,0.0,2763.228,276.322,0.19,52.501,328.824,,,,414.484
27449,59,2018,04,fact ,27449,,2018-08-23,3846.08,TND,120.0,,3846.08,,T    ,,10.0,0.01,False,True,13,384.608,0.0,38.46,0.19,7.307,45.768,,,,0.0
27450,59,2018,04,fact ,27450,,2018-09-03,18822.354,TND,123.0,,0.0,,T    ,,10.0,0.01,False,True,13,0.0,0.0,188.223,0.19,35.762,223.986,,,,0.0
27451,67,2018,15,fact ,27451,,2018-05-09,71874.0,TND,120.0,,0.0,,T    ,,0.0,0.015,False,True,217,0.0,0.0,1078.11,0.19,204.84,1282.95,,,,0.0
27452,95,2018,15,fact ,27452,,2018-09-04,5623.542,TND,114.0,,0.0,,C    ,,15.0,0.01,False,True,712,0.0,0.0,56.235,0.19,10.684,66.92,,,,0.0
27453,75,2018,03,march,27453,,2018-09-12,304632.0,TND,120.0,,304632.0,,T    ,,10.0,0.015,False,True,556,30463.2,0.0,4569.48,0.19,868.201,5437.681,,,,
27454,49,2018,20,bdc  ,27454,,2018-08-23,129431.54,TND,392.0,,0.0,,C    ,,20.0,0.005,False,True,37,0.0,0.0,647.157,0.19,122.959,770.117,,,,371.73
27455,73,2018,16,fact ,27455,,2018-09-12,3166.96,TND,90.0,,0.0,,T    ,,15.0,0.017,False,True,698,0.0,0.0,55.421,0.19,10.53,65.951,,,,0.0
27456,73,2018,16,fact ,27456,,2018-09-12,13045.38,TND,155.0,,0.0,,T    ,,15.0,0.017,False,True,512,0.0,0.0,228.294,0.19,43.375,271.67,,,,0.0
27457,73,2018,16,fact ,27457,,2018-09-12,10996.2,TND,155.0,,0.0,,T    ,,15.0,0.017,False,True,512,0.0,0.0,192.433,0.19,36.562,228.995,,,,1241.111
27458,73,2018,16,fact ,27458,,2018-09-12,2994.64,TND,90.0,,0.0,,T    ,,15.0,0.017,False,True,698,0.0,0.0,52.406,0.19,9.957,62.363,,,,0.0
27459,41,2018,157,fact ,27459,,2018-09-10,102486.855,TND,164.0,,0.0,,C    ,,10.0,0.015,False,True,29,0.0,0.0,1537.302,0.19,292.087,1829.39,,,,0.0
27460,42,2018,186,fact ,27460,,2018-09-05,122420.679,TND,156.0,,0.0,,T    ,,10.0,0.015,False,True,32,0.0,0.0,1836.31,0.19,348.898,2185.209,,,,0.0
27461,42,2018,186,fact ,27461,,2018-08-31,80961.58,TND,161.0,,0.0,,T    ,,10.0,0.015,False,True,31,0.0,0.0,1214.423,0.19,230.74,1445.164,,,,0.0
27462,95,2018,16,fact ,27462,,2018-09-10,2361.979,TND,90.0,,0.0,,C    ,,15.0,0.01,False,True,741,0.0,0.0,23.619,0.19,4.487,28.107,,,,0.0
27463,95,2018,16,fact ,27463,,2018-09-06,7824.842,TND,97.0,,0.0,,C    ,,15.0,0.01,False,True,722,0.0,0.0,78.248,0.19,14.867,93.115,,,,0.0
27464,66,2018,41,fact ,27464,,2018-09-17,4694.913,TND,205.0,,0.0,,T    ,,15.0,0.012,False,True,232,0.0,704.237,58.686,0.19,11.15,69.836,,,,0.0
27465,48,2018,153,fact ,27465,,2018-09-17,48609.72,TND,120.0,,0.0,,T    ,,0.0,0.005,False,True,59,0.0,0.0,243.048,0.19,46.179,289.227,,,,0.0
27466,48,2018,153,fact ,27466,,2018-09-17,45589.5,TND,120.0,,0.0,,T    ,,0.0,0.005,False,True,59,0.0,0.0,227.947,0.19,43.31,271.257,,,,0.0
27467,73,2018,17,fact ,27467,,2018-09-12,1071.6,TND,90.0,,0.0,,T    ,,15.0,0.017,False,True,513,0.0,0.0,18.753,0.19,3.563,22.316,,,,0.0
27468,73,2018,17,fact ,27468,,2018-09-17,2499.6,TND,90.0,,0.0,,T    ,,15.0,0.017,False,True,513,0.0,374.94,43.743,0.19,8.311,52.054,,,,37.494
27469,73,2018,17,fact ,27469,,2018-09-17,4165.6,TND,90.0,,0.0,,T    ,,15.0,0.017,False,True,515,0.0,0.0,72.898,0.19,13.85,86.748,,,,0.0
27470,95,2018,17,fact ,27470,,2018-09-07,2145.21,TND,90.0,,0.0,,C    ,,15.0,0.01,False,True,717,0.0,0.0,21.452,0.19,4.075,25.527,,,,0.0
27471,95,2018,17,fact ,27471,,2018-09-17,2923.394,TND,91.0,,0.0,,C    ,,15.0,0.01,False,True,742,0.0,0.0,29.233,0.19,5.554,34.788,,,,0.0
27472,64,2018,65,fact ,27472,,2018-08-31,4427.434,TND,120.0,,0.0,,T    ,,10.0,0.01,False,True,12,0.0,440.983,44.274,0.19,8.412,52.686,,,,0.0
27473,64,2018,65,fact ,27473,,2018-09-15,1960.894,TND,120.0,,0.0,,T    ,,10.0,0.01,False,True,564,0.0,0.0,19.608,0.19,3.725,23.334,,,,29.413
27474,64,2018,65,fact ,27474,,2018-09-15,679.245,TND,120.0,,0.0,,T    ,,10.0,0.01,False,True,152,0.0,67.925,6.792,0.19,1.29,8.083,,,,0.0
27475,64,2018,65,fact ,27475,,2018-09-10,513.56,TND,120.0,,0.0,,T    ,,10.0,0.01,False,True,12,0.0,0.0,5.135,0.19,0.975,6.111,,,,0.0
27476,64,2018,65,fact ,27476,,2018-08-01,670.99,TND,120.0,,0.0,,T    ,,10.0,0.01,False,True,152,0.0,67.099,6.709,0.19,1.274,7.984,,,,11.021
27477,64,2018,65,fact ,27477,,2018-08-31,252.35,TND,120.0,,0.0,,T    ,,10.0,0.01,False,True,344,0.0,24.205,2.523,0.19,0.479,3.002,,,,0.0
27478,64,2018,65,fact ,27478,,2018-09-15,167.765,TND,120.0,,0.0,,T    ,,10.0,0.01,False,True,10,0.0,0.0,1.677,0.19,0.318,1.996,,,,0.0
27479,64,2018,65,fact ,27479,,2018-08-31,676.716,TND,120.0,,0.0,,T    ,,10.0,0.01,False,True,551,0.0,67.672,6.767,0.19,1.285,8.052,,,,13.313
27480,64,2018,65,fact ,27480,,2018-08-31,212.075,TND,120.0,,0.0,,T    ,,10.0,0.01,False,True,551,0.0,21.208,2.12,0.19,0.402,2.523,,,,0.0
27481,64,2018,65,fact ,27481,,2018-07-31,851.266,TND,120.0,,0.0,,T    ,,10.0,0.01,False,True,250,0.0,0.0,8.512,0.19,1.617,10.13,,,,0.0
27483,36,2018,44,fact ,27483,,2018-08-31,12052.446,TND,123.0,,0.0,,T    ,,0.0,0.01,False,True,164,0.0,0.0,120.524,0.19,22.899,143.424,,,,0.0
27484,47,2018,07,fact ,27484,,2018-09-17,24882.6,TND,120.0,,24882.6,,T    ,,15.0,0.01,False,True,743,3732.39,0.0,248.826,0.19,47.276,296.102,,,,
27485,84,2018,05,fact ,27485,,2018-09-04,202360.1,TND,120.0,,202360.1,,T    ,,10.0,0.01,False,True,744,20236.01,0.0,2023.601,0.19,384.484,2408.085,,,,
27486,94,2018,04,fact ,27486,,2018-08-31,12580.277,TND,123.0,,0.0,,T    ,,5.0,0.01,False,True,164,0.0,629.014,125.802,0.19,23.902,149.705,,,,0.0
27488,50,2018,137,fact ,27488,,2018-09-21,11525.619,TND,120.0,,0.0,,T    ,,15.0,0.01,False,True,237,0.0,25.932,115.256,0.19,21.898,137.154,,,,172.884
27489,60,2018,32,fact ,27489,,2018-08-24,6699.403,TND,120.0,,0.0,,T    ,,15.0,0.017,False,True,339,0.0,0.0,117.239,0.19,22.275,139.515,,,,0.0
27490,60,2018,32,fact ,27490,,2018-07-20,3820.292,TND,138.0,,0.0,,T    ,,15.0,0.017,False,True,339,0.0,0.0,66.855,0.19,12.702,79.557,,,,0.0
27491,60,2018,32,fact ,27491,,2018-07-20,2813.807,TND,138.0,,0.0,,T    ,,15.0,0.017,False,True,339,0.0,0.0,49.241,0.19,9.355,58.597,,,,0.0
27492,66,2018,42,fact ,27492,,2018-09-24,7424.361,TND,648.0,,0.0,,T    ,,15.0,0.012,False,True,232,0.0,13.942,92.804,0.19,17.632,110.437,,,,0.0
27493,49,2018,21,bdc  ,27493,,2018-08-31,114240.0,TND,628.0,,0.0,,T    ,,20.0,0.005,False,True,11,0.0,1385.616,571.2,0.19,108.528,679.728,,,,875.444
27494,64,2018,66,fact ,27494,,2018-09-10,963.6,TND,120.0,,0.0,,T    ,,10.0,0.01,False,True,549,0.0,96.36,9.636,0.19,1.83,11.466,,,,0.0
27496,64,2018,66,fact ,27496,,2018-08-31,321.6,TND,120.0,,0.0,,T    ,,10.0,0.01,False,True,451,0.0,0.0,3.216,0.19,0.611,3.827,,,,0.0
27497,64,2018,66,fact ,27497,,2018-08-31,321.6,TND,120.0,,0.0,,T    ,,10.0,0.01,False,True,452,0.0,0.0,3.216,0.19,0.611,3.827,,,,0.0
27498,64,2018,66,fact ,27498,,2018-08-31,6062.119,TND,120.0,,0.0,,T    ,,10.0,0.01,False,True,10,0.0,0.0,60.621,0.19,11.518,72.139,,,,0.0
27499,64,2018,66,fact ,27499,,2018-08-31,1383.468,TND,120.0,,0.0,,T    ,,10.0,0.01,False,True,564,0.0,0.0,13.834,0.19,2.628,16.463,,,,20.752
27500,64,2018,66,fact ,27500,,2018-08-31,392.564,TND,120.0,,0.0,,T    ,,10.0,0.01,False,True,12,0.0,0.0,3.925,0.19,0.745,4.671,,,,0.0
27501,64,2018,66,fact ,27501,,2018-08-01,507.051,TND,120.0,,0.0,,T    ,,10.0,0.01,False,True,10,0.0,0.0,5.07,0.19,0.963,6.033,,,,0.0
27502,64,2018,66,fact ,27502,,2018-09-10,642.6,TND,120.0,,0.0,,T    ,,10.0,0.01,False,True,549,0.0,64.26,6.426,0.19,1.22,7.646,,,,0.0
27503,95,2018,18,fact ,27503,,2018-08-29,1173.127,TND,93.0,,0.0,,C    ,,15.0,0.01,False,True,259,0.0,0.0,20.0,0.19,3.8,23.8,,,,0.0
27504,95,2018,18,fact ,27504,,2018-09-20,6748.471,TND,96.0,,0.0,,C    ,,15.0,0.01,False,True,724,0.0,0.0,67.484,0.19,12.822,80.306,,,,0.0
27505,95,2018,18,fact ,27505,,2018-09-26,11350.586,TND,91.0,,0.0,,C    ,,15.0,0.01,False,True,687,0.0,0.0,113.505,0.19,21.566,135.071,,,,0.0
27506,41,2018,158,fact ,27506,,2018-09-15,121245.965,TND,166.0,,0.0,,C    ,,10.0,0.015,False,True,29,0.0,0.0,1818.689,0.19,345.551,2164.24,,,,0.0
27507,41,2018,158,fact ,27507,,2018-09-25,102654.955,TND,148.0,,0.0,,T    ,,10.0,0.015,False,True,28,0.0,0.0,1539.824,0.19,292.566,1832.39,,,,0.0
27508,42,2018,187,fact ,27508,,2018-09-20,97324.169,TND,160.0,,0.0,,T    ,,10.0,0.015,False,True,32,0.0,0.0,1459.862,0.19,277.373,1737.236,,,,0.0
27509,42,2018,187,fact ,27509,,2018-09-20,83821.664,TND,160.0,,0.0,,T    ,,10.0,0.015,False,True,31,0.0,0.0,1257.324,0.19,238.891,1496.216,,,,0.0
27510,71,2018,14,fact ,27510,,2019-07-16,6573.898,TND,120.0,,0.0,,T    ,,10.0,0.015,False,True,30,0.0,601.378,98.608,0.19,18.735,117.344,,,,560.119
27511,48,2018,154,fact ,27511,,2018-09-27,4200.6,TND,120.0,,0.0,,T    ,,0.0,0.005,False,True,12,0.0,0.0,21.003,0.19,3.99,24.993,,,,0.0
27512,48,2018,155,fact ,27512,,2018-09-28,107100.6,TND,133.0,,0.0,,T    ,,0.0,0.005,False,True,59,0.0,0.0,535.503,0.19,101.745,637.248,,,,0.0
27513,48,2018,155,fact ,27513,,2018-09-28,1679.928,TND,528.0,,0.0,,T    ,,0.0,0.005,False,True,59,0.0,0.0,8.399,0.19,1.595,9.995,,,,0.0
27514,48,2018,156,fact ,27514,,2018-09-29,1000.2,TND,120.0,,0.0,,T    ,,0.0,0.005,False,True,152,0.0,0.0,5.001,0.19,0.95,5.951,,,,0.0
27515,48,2018,156,fact ,27515,,2018-07-13,500.4,TND,120.0,,0.0,,T    ,,0.0,0.005,False,True,152,0.0,0.0,2.502,0.19,0.475,2.977,,,,0.0
27516,48,2018,156,fact ,27516,,2018-04-12,1999.8,TND,120.0,,0.0,,T    ,,0.0,0.005,False,True,152,0.0,0.0,9.999,0.19,1.899,11.898,,,,0.0
27517,48,2018,156,fact ,27517,,2018-09-04,1285.8,TND,120.0,,0.0,,T    ,,0.0,0.005,False,True,152,0.0,0.0,6.429,0.19,1.221,7.65,,,,0.0
27518,48,2018,156,fact ,27518,,2018-09-29,2499.6,TND,120.0,,0.0,,T    ,,0.0,0.005,False,True,152,0.0,0.0,12.498,0.19,2.374,14.872,,,,0.0
27519,48,2018,157,fact ,27519,,2018-10-01,8438.652,TND,120.0,,0.0,,T    ,,0.0,0.005,False,True,73,0.0,0.0,42.193,0.19,8.016,50.209,,,,0.0
27520,95,2018,19,fact ,27520,,2018-09-25,3123.11,TND,90.0,,0.0,,C    ,,15.0,0.01,False,True,712,0.0,0.0,31.231,0.19,5.933,37.165,,,,0.0
27521,95,2018,19,fact ,27521,,2018-09-24,2435.137,TND,95.0,,0.0,,C    ,,15.0,0.01,False,True,712,0.0,0.0,24.351,0.19,4.626,28.978,,,,0.0
27522,95,2018,19,fact ,27522,,2018-09-15,980.598,TND,90.0,,0.0,,C    ,,15.0,0.01,False,True,695,0.0,0.0,20.0,0.19,3.8,23.8,,,,0.0
27523,95,2018,19,fact ,27523,,2018-09-26,1253.993,TND,90.0,,0.0,,C    ,,15.0,0.01,False,True,259,0.0,0.0,20.0,0.19,3.8,23.8,,,,0.0
27524,95,2018,19,fact ,27524,,2018-09-25,3013.834,TND,90.0,,0.0,,C    ,,15.0,0.01,False,True,717,0.0,0.0,30.138,0.19,5.726,35.864,,,,0.0
27525,95,2018,19,fact ,27525,,2018-09-10,2034.715,TND,93.0,,0.0,,C    ,,15.0,0.01,False,True,742,0.0,0.0,20.347,0.19,3.865,24.213,,,,0.0
27526,50,2018,138,fact ,27526,,2018-09-26,23946.433,TND,120.0,,0.0,,C    ,,15.0,0.01,False,True,237,0.0,0.0,239.464,0.19,45.498,284.962,,,,359.196
27527,48,2018,158,fact ,27527,,2018-10-03,1757.991,TND,120.0,,0.6,,T    ,,0.0,0.005,False,True,40,0.0,0.0,8.789,0.19,1.67,10.46,,,,0.0
27528,48,2018,158,fact ,27528,,2018-10-01,1368.643,TND,120.0,,0.0,,T    ,,0.0,0.005,False,True,40,0.0,0.0,6.843,0.19,1.3,8.143,,,,0.0
27529,96,2018,01,fact ,27529,,2018-08-15,18224.875,TND,120.0,,0.0,,C    ,,10.0,0.005,False,True,766,0.0,0.0,91.124,0.19,17.314,108.438,,,,0.0
27530,96,2018,01,fact ,27530,,2018-08-15,22294.572,TND,120.0,,0.0,,C    ,,10.0,0.005,False,True,810,0.0,0.0,111.473,0.19,21.18,132.653,,,,0.0
27531,96,2018,01,fact ,27531,,2018-08-15,2043.697,TND,120.0,,0.0,,C    ,,10.0,0.005,False,True,753,0.0,0.0,10.218,0.19,1.942,12.16,,,,0.0
27532,96,2018,01,fact ,27532,,2018-08-15,11565.505,TND,120.0,,0.0,,C    ,,10.0,0.005,False,True,782,0.0,0.0,57.828,0.19,10.987,68.815,,,,0.0
27533,96,2018,01,fact ,27533,,2018-08-15,41252.421,TND,120.0,,0.0,,C    ,,10.0,0.005,False,True,749,0.0,0.0,206.262,0.19,39.19,245.452,,,,0.0
27534,96,2018,01,fact ,27534,,2018-08-15,18162.329,TND,120.0,,0.0,,C    ,,10.0,0.005,False,True,808,0.0,0.0,90.812,0.19,17.254,108.066,,,,0.0
27535,96,2018,01,fact ,27535,,2018-08-15,6247.82,TND,120.0,,0.0,,C    ,,10.0,0.005,False,True,810,0.0,0.0,31.239,0.19,5.935,37.175,,,,0.0
27536,96,2018,01,fact ,27536,,2018-08-15,2896.547,TND,120.0,,0.0,,C    ,,10.0,0.005,False,True,755,0.0,0.0,14.483,0.19,2.752,17.234,,,,0.0
27537,96,2018,01,fact ,27537,,2018-08-15,35193.861,TND,120.0,,0.0,,C    ,,10.0,0.005,False,True,769,0.0,0.0,175.969,0.19,33.434,209.403,,,,0.0
27538,96,2018,01,fact ,27538,,2018-08-15,32772.15,TND,120.0,,0.0,,C    ,,10.0,0.005,False,True,795,0.0,0.0,163.861,0.19,31.134,194.994,,,,0.0
27539,96,2018,01,fact ,27539,,2018-08-15,14730.247,TND,120.0,,0.0,,C    ,,10.0,0.005,False,True,810,0.0,0.0,73.651,0.19,13.994,87.645,,,,0.0
27540,96,2018,01,fact ,27540,,2018-08-15,12683.725,TND,120.0,,0.0,,C    ,,10.0,0.005,False,True,623,0.0,0.0,63.419,0.19,12.05,75.468,,,,0.0
27541,96,2018,01,fact ,27541,,2018-08-15,31856.027,TND,120.0,,0.0,,C    ,,10.0,0.005,False,True,771,0.0,0.0,159.28,0.19,30.263,189.543,,,,0.0
27542,96,2018,01,fact ,27542,,2018-08-15,8266.703,TND,120.0,,0.0,,C    ,,10.0,0.005,False,True,596,0.0,0.0,41.334,0.19,7.853,49.187,,,,0.0
27543,96,2018,01,fact ,27543,,2018-08-15,11006.609,TND,120.0,,0.0,,C    ,,10.0,0.005,False,True,763,0.0,0.0,55.033,0.19,10.456,65.489,,,,0.0
27544,96,2018,01,fact ,27544,,2018-08-15,1766.466,TND,120.0,,0.0,,C    ,,10.0,0.005,False,True,754,0.0,0.0,8.832,0.19,1.678,10.51,,,,0.0
27545,96,2018,01,fact ,27545,,2018-08-15,2740.506,TND,120.0,,0.0,,C    ,,10.0,0.005,False,True,810,0.0,0.0,13.703,0.19,2.603,16.306,,,,0.0
27546,96,2018,01,fact ,27546,,2018-08-15,5339.831,TND,120.0,,0.0,,C    ,,10.0,0.005,False,True,784,0.0,0.0,26.699,0.19,5.073,31.772,,,,
27547,96,2018,01,fact ,27547,,2018-08-15,25208.124,TND,120.0,,0.0,,C    ,,10.0,0.005,False,True,798,0.0,0.0,126.041,0.19,23.948,149.988,,,,0.0
27548,96,2018,01,fact ,27548,,2018-08-15,12219.04,TND,120.0,,0.0,,C    ,,10.0,0.005,False,True,810,0.0,0.0,61.095,0.19,11.608,72.703,,,,0.0
27549,96,2018,01,fact ,27549,,2018-08-31,3184.709,TND,120.0,,0.0,,C    ,,10.0,0.005,False,True,808,0.0,0.0,15.924,0.19,3.025,18.949,,,,0.0
27550,96,2018,01,fact ,27550,,2018-08-31,291.845,TND,120.0,,0.0,,C    ,,10.0,0.005,False,True,771,0.0,0.0,1.459,0.19,0.277,1.736,,,,0.0
27551,96,2018,01,fact ,27551,,2018-08-31,11771.113,TND,120.0,,0.0,,C    ,,10.0,0.005,False,True,750,0.0,0.0,58.856,0.19,11.183,70.038,,,,0.0
27552,96,2018,01,fact ,27552,,2018-08-31,2734.917,TND,120.0,,0.0,,C    ,,10.0,0.005,False,True,623,0.0,0.0,13.675,0.19,2.598,16.273,,,,0.0
27553,96,2018,01,fact ,27553,,2018-08-31,3184.709,TND,120.0,,0.0,,C    ,,10.0,0.005,False,True,795,0.0,0.0,15.924,0.19,3.025,18.949,,,,0.0
27554,96,2018,01,fact ,27554,,2018-08-31,152.483,TND,120.0,,0.0,,C    ,,10.0,0.005,False,True,766,0.0,0.0,0.762,0.19,0.145,0.907,,,,0.0
27555,96,2018,01,fact ,27555,,2018-08-31,80797.369,TND,120.0,,0.0,,C    ,,10.0,0.005,False,True,798,0.0,0.0,403.987,0.19,76.758,480.744,,,,0.0
27556,96,2018,01,fact ,27556,,2018-08-31,11871.907,TND,120.0,,0.0,,C    ,,10.0,0.005,False,True,770,0.0,0.0,59.36,0.19,11.278,70.638,,,,0.0
27557,96,2018,01,fact ,27557,,2018-08-31,2975.614,TND,120.0,,0.0,,C    ,,10.0,0.005,False,True,810,0.0,0.0,14.878,0.19,2.827,17.705,,,,0.0
27558,96,2018,01,fact ,27558,,2018-08-31,6138.151,TND,120.0,,0.0,,C    ,,10.0,0.005,False,True,790,0.0,0.0,30.691,0.19,5.831,36.522,,,,0.0
27559,96,2018,01,fact ,27559,,2018-08-31,3058.825,TND,120.0,,0.0,,C    ,,10.0,0.005,False,True,810,0.0,0.0,15.294,0.19,2.906,18.2,,,,0.0
27560,96,2018,01,fact ,27560,,2018-08-31,1546.28,TND,120.0,,0.0,,C    ,,10.0,0.005,False,True,789,0.0,0.0,7.731,0.19,1.469,9.2,,,,0.0
27561,96,2018,01,fact ,27561,,2018-08-31,30192.661,TND,120.0,,0.0,,C    ,,10.0,0.005,False,True,604,0.0,0.0,150.963,0.19,28.683,179.646,,,,0.0
27562,96,2018,01,fact ,27562,,2018-08-31,12841.838,TND,120.0,,0.0,,C    ,,10.0,0.005,False,True,596,0.0,0.0,64.209,0.19,12.2,76.409,,,,0.0
27563,96,2018,01,fact ,27563,,2018-08-31,16569.755,TND,120.0,,0.0,,C    ,,10.0,0.005,False,True,749,0.0,0.0,82.849,0.19,15.741,98.59,,,,0.0
27564,96,2018,01,fact ,27564,,2018-08-13,4294.153,TND,120.0,,0.0,,C    ,,10.0,0.005,False,True,759,0.0,0.0,21.471,0.19,4.079,25.55,,,,0.0
27565,96,2018,01,fact ,27565,,2018-08-13,2866.953,TND,120.0,,0.0,,C    ,,10.0,0.005,False,True,810,0.0,0.0,14.335,0.19,2.724,17.058,,,,0.0
27566,96,2018,01,fact ,27566,,2018-08-15,28946.176,TND,120.0,,0.0,,C    ,,10.0,0.005,False,True,611,0.0,0.0,144.731,0.19,27.499,172.23,,,,0.0
27567,96,2018,01,fact ,27567,,2018-08-15,2866.953,TND,120.0,,0.0,,C    ,,10.0,0.005,False,True,791,0.0,0.0,14.335,0.19,2.724,17.058,,,,0.0
27568,96,2018,01,fact ,27568,,2018-08-15,16927.437,TND,120.0,,0.0,,C    ,,10.0,0.005,False,True,793,0.0,0.0,84.637,0.19,16.081,100.718,,,,0.0
27569,96,2018,01,fact ,27569,,2018-08-15,3552.83,TND,120.0,,0.0,,C    ,,10.0,0.005,False,True,810,0.0,0.0,17.764,0.19,3.375,21.139,,,,0.0
27570,96,2018,01,fact ,27570,,2018-08-15,10158.75,TND,120.0,,0.0,,C    ,,10.0,0.005,False,True,772,0.0,0.0,50.794,0.19,9.651,60.445,,,,0.0
27571,96,2018,01,fact ,27571,,2018-08-15,3464.803,TND,120.0,,0.0,,C    ,,10.0,0.005,False,True,751,0.0,0.0,17.324,0.19,3.292,20.616,,,,0.0
27572,96,2018,01,fact ,27572,,2018-08-15,1840.666,TND,120.0,,0.0,,C    ,,10.0,0.005,False,True,764,0.0,0.0,9.203,0.19,1.749,10.952,,,,0.0
27573,96,2018,01,fact ,27573,,2018-08-15,6018.303,TND,120.0,,0.0,,C    ,,10.0,0.005,False,True,773,0.0,0.0,30.092,0.19,5.717,35.809,,,,0.0
27574,96,2018,01,fact ,27574,,2018-08-15,14670.156,TND,120.0,,0.0,,C    ,,10.0,0.005,False,True,796,0.0,0.0,73.351,0.19,13.937,87.287,,,,0.0
27575,96,2018,01,fact ,27575,,2018-08-15,56705.89,TND,120.0,,0.0,,C    ,,10.0,0.005,False,True,616,0.0,0.0,283.529,0.19,53.871,337.4,,,,0.0
27576,96,2018,01,fact ,27576,,2018-08-15,11948.122,TND,120.0,,0.0,,C    ,,10.0,0.005,False,True,794,0.0,0.0,59.741,0.19,11.351,71.091,,,,0.0
27577,96,2018,01,fact ,27577,,2018-08-15,17801.584,TND,120.0,,0.0,,C    ,,10.0,0.005,False,True,767,0.0,0.0,89.008,0.19,16.912,105.919,,,,0.0
27578,96,2018,01,fact ,27578,,2018-08-15,21266.976,TND,120.0,,0.0,,C    ,,10.0,0.005,False,True,597,0.0,0.0,106.335,0.19,20.204,126.539,,,,0.0
27579,96,2018,01,fact ,27579,,2018-08-15,25194.568,TND,120.0,,0.0,,C    ,,10.0,0.005,False,True,593,0.0,0.0,125.973,0.19,23.935,149.908,,,,0.0
27580,96,2018,01,fact ,27580,,2018-08-15,2854.669,TND,120.0,,0.0,,C    ,,10.0,0.005,False,True,775,0.0,0.0,14.273,0.19,2.712,16.985,,,,0.0
27581,96,2018,01,fact ,27581,,2018-08-15,4200.832,TND,120.0,,0.0,,C    ,,10.0,0.005,False,True,799,0.0,0.0,21.004,0.19,3.991,24.995,,,,0.0
27582,96,2018,01,fact ,27582,,2018-08-15,13584.655,TND,120.0,,0.0,,C    ,,10.0,0.005,False,True,774,0.0,0.0,67.923,0.19,12.905,80.829,,,,0.0
27583,96,2018,01,fact ,27583,,2018-08-15,3452.508,TND,120.0,,0.0,,C    ,,10.0,0.005,False,True,773,0.0,0.0,17.263,0.19,3.28,20.542,,,,0.0
27584,96,2018,01,fact ,27584,,2018-08-15,37865.855,TND,120.0,,0.0,,C    ,,10.0,0.005,False,True,788,0.0,0.0,189.329,0.19,35.973,225.302,,,,0.0
